time	V(quada)	V(quadb)
3.214917138441022e-05	-3.519405e+02	3.515220e+02
3.214935739800019e-05	-3.514988e+02	3.510770e+02
3.214954341159016e-05	-3.510535e+02	3.506283e+02
3.214972942518013e-05	-3.506046e+02	3.501761e+02
3.214991543877009e-05	-3.501521e+02	3.497203e+02
3.215010145236006e-05	-3.496959e+02	3.492608e+02
3.215028746595003e-05	-3.492362e+02	3.487977e+02
3.215047347953999e-05	-3.487728e+02	3.483311e+02
3.215056744827170e-05	-3.485373e+02	3.480939e+02
3.215071357997249e-05	-3.481689e+02	3.477229e+02
3.215100584337407e-05	-3.474241e+02	3.469729e+02
3.215159037017724e-05	-3.459080e+02	3.454465e+02
3.215239287976088e-05	-3.437759e+02	3.433002e+02
3.215327397779017e-05	-3.413645e+02	3.408734e+02
3.215426471602256e-05	-3.385604e+02	3.380522e+02
3.215542882181584e-05	-3.351614e+02	3.346332e+02
3.215609486843107e-05	-3.331638e+02	3.326242e+02
3.215658177461811e-05	-3.316707e+02	3.311228e+02
3.215708591021173e-05	-3.301018e+02	3.295455e+02
3.215734994016530e-05	-3.292701e+02	3.287093e+02
3.215772199697199e-05	-3.280847e+02	3.275177e+02
3.215811381195004e-05	-3.268233e+02	3.262499e+02
3.215850829898384e-05	-3.255396e+02	3.249596e+02
3.215886379752246e-05	-3.243697e+02	3.237838e+02
3.215930791079197e-05	-3.228923e+02	3.222992e+02
3.215966006475810e-05	-3.217084e+02	3.211095e+02
3.216005803798578e-05	-3.203561e+02	3.197507e+02
3.216044299848778e-05	-3.190330e+02	3.184214e+02
3.216101945701063e-05	-3.170253e+02	3.164045e+02
3.216169650423728e-05	-3.146261e+02	3.139944e+02
3.216277776208327e-05	-3.107077e+02	3.100590e+02
3.216405978505607e-05	-3.059215e+02	3.052529e+02
3.216602985490195e-05	-2.982888e+02	2.975901e+02
3.216828102364006e-05	-2.891889e+02	2.884570e+02
3.217081932395787e-05	-2.784367e+02	2.776686e+02
3.217362807283567e-05	-2.659786e+02	2.651722e+02
3.217626347221404e-05	-2.537680e+02	2.529271e+02
3.217888343499083e-05	-2.411350e+02	2.402617e+02
3.218141133640499e-05	-2.285077e+02	2.276048e+02
3.218391020346658e-05	-2.156254e+02	2.146948e+02
3.218630081171048e-05	-2.029655e+02	2.020099e+02
3.218819186089707e-05	-1.927211e+02	1.917469e+02
3.218995018911044e-05	-1.830115e+02	1.820208e+02
3.219170663568866e-05	-1.731485e+02	1.721424e+02
3.219368984759633e-05	-1.618259e+02	1.608035e+02
3.219616591323942e-05	-1.474353e+02	1.463942e+02
3.219946425419692e-05	-1.279001e+02	1.268371e+02
3.220314970780898e-05	-1.056347e+02	1.045511e+02
3.220811576117873e-05	-7.506720e+01	7.396261e+01
3.221350708189116e-05	-4.138671e+01	4.026859e+01
3.222164545582877e-05	9.783173e+00	-1.090416e+01
3.223078617263561e-05	6.622422e+01	-6.732124e+01
3.224702826380774e-05	1.631311e+02	-1.641399e+02
3.225116999999999e-05	1.863622e+02	-1.873374e+02
3.225945347238449e-05	2.289019e+02	-2.297891e+02
3.226902999999999e-05	2.747757e+02	-2.755486e+02
3.226998765276154e-05	2.788200e+02	-2.795798e+02
3.227190295828464e-05	2.866905e+02	-2.874235e+02
3.227573356933085e-05	3.016673e+02	-3.023449e+02
3.227931262852496e-05	3.149617e+02	-3.155862e+02
3.227948032975968e-05	3.155441e+02	-3.161659e+02
3.228053885407973e-05	3.191185e+02	-3.197239e+02
3.228159737839978e-05	3.226107e+02	-3.231995e+02
3.228265590271982e-05	3.260204e+02	-3.265926e+02
3.228371442703986e-05	3.293479e+02	-3.299032e+02
3.228477295135990e-05	3.325930e+02	-3.331313e+02
3.228583147567995e-05	3.357558e+02	-3.362770e+02
3.228689000000000e-05	3.388362e+02	-3.393402e+02
3.228809614017749e-05	3.421373e+02	-3.426213e+02
3.228930228035498e-05	3.453059e+02	-3.457699e+02
3.229050842053247e-05	3.483421e+02	-3.487858e+02
3.229171456070996e-05	3.512457e+02	-3.516690e+02
3.229292070088745e-05	3.540169e+02	-3.544197e+02
3.229412684106494e-05	3.566556e+02	-3.570377e+02
3.229533298124243e-05	3.591618e+02	-3.595231e+02
3.229558298124243e-05	3.596580e+02	-3.600150e+02
3.229608298124243e-05	3.606400e+02	-3.609883e+02
3.229610465568606e-05	3.606821e+02	-3.610301e+02
3.229611007429697e-05	3.606926e+02	-3.610405e+02
3.229612091151879e-05	3.607135e+02	-3.610612e+02
3.229614258596242e-05	3.607553e+02	-3.611026e+02
3.229618593484969e-05	3.608388e+02	-3.611853e+02
3.229622665966482e-05	3.609171e+02	-3.612629e+02
3.229626305908508e-05	3.609869e+02	-3.613321e+02
3.229629773847726e-05	3.610533e+02	-3.613979e+02
3.229633663592505e-05	3.611277e+02	-3.614716e+02
3.229638155682929e-05	3.612133e+02	-3.615565e+02
3.229642708994446e-05	3.613000e+02	-3.616423e+02
3.229647705406080e-05	3.613948e+02	-3.617363e+02
3.229648440731181e-05	3.614088e+02	-3.617501e+02
3.229649911381385e-05	3.614366e+02	-3.617777e+02
3.229652852681792e-05	3.614922e+02	-3.618328e+02
3.229658735282607e-05	3.616032e+02	-3.619427e+02
3.229668803983603e-05	3.617923e+02	-3.621301e+02
3.229679550466534e-05	3.619932e+02	-3.623291e+02
3.229693098580076e-05	3.622448e+02	-3.625783e+02
3.229707804355950e-05	3.625157e+02	-3.628467e+02
3.229726978708051e-05	3.628655e+02	-3.631931e+02
3.229755350767569e-05	3.633783e+02	-3.637010e+02
3.229759943288508e-05	3.634606e+02	-3.637825e+02
3.229769128330385e-05	3.636239e+02	-3.639442e+02
3.229787498414141e-05	3.639477e+02	-3.642647e+02
3.229816832377950e-05	3.644583e+02	-3.647702e+02
3.229849052488058e-05	3.650114e+02	-3.653177e+02
3.229866549543374e-05	3.653082e+02	-3.656114e+02
3.229870385564046e-05	3.653727e+02	-3.656752e+02
3.229878057605390e-05	3.655009e+02	-3.658022e+02
3.229883761908402e-05	3.655960e+02	-3.658962e+02
3.229889760004024e-05	3.656956e+02	-3.659948e+02
3.229896542890388e-05	3.658078e+02	-3.661058e+02
3.229903805278719e-05	3.659273e+02	-3.662240e+02
3.229918330055382e-05	3.661649e+02	-3.664590e+02
3.229928533499269e-05	3.663309e+02	-3.666231e+02
3.229936718116837e-05	3.664632e+02	-3.667540e+02
3.229943222983077e-05	3.665678e+02	-3.668575e+02
3.229949259413915e-05	3.666645e+02	-3.669531e+02
3.229955656901913e-05	3.667665e+02	-3.670540e+02
3.229962618131102e-05	3.668770e+02	-3.671633e+02
3.229975615144267e-05	3.670816e+02	-3.673656e+02
3.230001609170598e-05	3.674847e+02	-3.677641e+02
3.230049569297019e-05	3.682103e+02	-3.684811e+02
3.230114551626612e-05	3.691526e+02	-3.694118e+02
3.230226358469131e-05	3.706475e+02	-3.708866e+02
3.230449972154168e-05	3.732325e+02	-3.734311e+02
3.230762531798335e-05	3.761529e+02	-3.762943e+02
3.230981138650242e-05	3.776295e+02	-3.777305e+02
3.231229909615557e-05	3.786666e+02	-3.787213e+02
3.231444281192250e-05	3.790435e+02	-3.790581e+02
3.231682256822363e-05	3.788314e+02	-3.788011e+02
3.231986827501834e-05	3.776798e+02	-3.775921e+02
3.232322682111620e-05	3.753430e+02	-3.751920e+02
3.232644470520395e-05	3.722466e+02	-3.720349e+02
3.232685083395809e-05	3.717708e+02	-3.715514e+02
3.232766309146636e-05	3.706904e+02	-3.704559e+02
3.232928760648290e-05	3.683937e+02	-3.681287e+02
3.232969373523704e-05	3.677792e+02	-3.675067e+02
3.233050599274531e-05	3.664865e+02	-3.661989e+02
3.233112787740007e-05	3.654529e+02	-3.651537e+02
3.233120402654148e-05	3.653230e+02	-3.650225e+02
3.233130555873001e-05	3.651487e+02	-3.648463e+02
3.233150862310708e-05	3.647983e+02	-3.644921e+02
3.233151496886886e-05	3.647873e+02	-3.644810e+02
3.233152766039243e-05	3.647652e+02	-3.644587e+02
3.233155304343956e-05	3.647210e+02	-3.644139e+02
3.233160380953383e-05	3.646322e+02	-3.643243e+02
3.233170534172237e-05	3.644543e+02	-3.641444e+02
3.233171350230821e-05	3.644399e+02	-3.641299e+02
3.233172982347992e-05	3.644112e+02	-3.641009e+02
3.233176246582332e-05	3.643536e+02	-3.640427e+02
3.233180646706962e-05	3.642758e+02	-3.639641e+02
3.233185389537905e-05	3.641917e+02	-3.638792e+02
3.233190051877238e-05	3.641089e+02	-3.637955e+02
3.233195090730784e-05	3.640191e+02	-3.637047e+02
3.233277420118716e-05	3.625147e+02	-3.621852e+02
3.233278792275181e-05	3.624892e+02	-3.621594e+02
3.233281536588112e-05	3.624378e+02	-3.621075e+02
3.233287025213975e-05	3.623347e+02	-3.620034e+02
3.233298002465699e-05	3.621274e+02	-3.617941e+02
3.233315557199050e-05	3.617944e+02	-3.614578e+02
3.233315754501659e-05	3.617906e+02	-3.614540e+02
3.233316149106879e-05	3.617831e+02	-3.614464e+02
3.233316938317316e-05	3.617680e+02	-3.614312e+02
3.233318516738191e-05	3.617378e+02	-3.614008e+02
3.233321673579942e-05	3.616774e+02	-3.613398e+02
3.233322202124019e-05	3.616673e+02	-3.613295e+02
3.233323259212173e-05	3.616471e+02	-3.613091e+02
3.233325373388481e-05	3.616065e+02	-3.612681e+02
3.233329601741097e-05	3.615252e+02	-3.611861e+02
3.233334680636636e-05	3.614274e+02	-3.610873e+02
3.233338260466871e-05	3.613583e+02	-3.610176e+02
3.233341620295960e-05	3.612933e+02	-3.609520e+02
3.233375582960567e-05	3.606311e+02	-3.602836e+02
3.233409545625174e-05	3.599564e+02	-3.596026e+02
3.233443508289781e-05	3.592691e+02	-3.589091e+02
3.233477470954388e-05	3.585693e+02	-3.582031e+02
3.233511433618995e-05	3.578570e+02	-3.574846e+02
3.233545396283603e-05	3.571321e+02	-3.567536e+02
3.233579358948209e-05	3.563947e+02	-3.560101e+02
3.233656209472201e-05	3.546685e+02	-3.542700e+02
3.233809910520184e-05	3.510701e+02	-3.506441e+02
3.233918471434731e-05	3.484163e+02	-3.479709e+02
3.233992641453625e-05	3.465308e+02	-3.460724e+02
3.234047891882601e-05	3.450869e+02	-3.446187e+02
3.234097725956888e-05	3.437599e+02	-3.432829e+02
3.234119929257732e-05	3.431605e+02	-3.426796e+02
3.234139834470153e-05	3.426181e+02	-3.421338e+02
3.234150880634936e-05	3.423155e+02	-3.418292e+02
3.234159467701226e-05	3.420793e+02	-3.415915e+02
3.234168027871823e-05	3.418429e+02	-3.413536e+02
3.234177901697825e-05	3.415693e+02	-3.410783e+02
3.234192826403981e-05	3.411540e+02	-3.406605e+02
3.234207334251715e-05	3.407482e+02	-3.402521e+02
3.234229063518343e-05	3.401365e+02	-3.396367e+02
3.234249340190310e-05	3.395614e+02	-3.390580e+02
3.234282582609183e-05	3.386096e+02	-3.381006e+02
3.234316813925421e-05	3.376204e+02	-3.371054e+02
3.234340387154999e-05	3.369329e+02	-3.364139e+02
3.234358829675794e-05	3.363907e+02	-3.358685e+02
3.234380224295683e-05	3.357576e+02	-3.352317e+02
3.234398827206219e-05	3.352036e+02	-3.346746e+02
3.234416080368192e-05	3.346868e+02	-3.341548e+02
3.234434400985644e-05	3.341347e+02	-3.335996e+02
3.234455397034144e-05	3.334979e+02	-3.329592e+02
3.234480240688900e-05	3.327389e+02	-3.321961e+02
3.234508788264881e-05	3.318593e+02	-3.313116e+02
3.234546092057030e-05	3.306977e+02	-3.301438e+02
3.234593631990432e-05	3.291957e+02	-3.286339e+02
3.234674407304165e-05	3.265870e+02	-3.260117e+02
3.234811120866998e-05	3.220422e+02	-3.214445e+02
3.234956960234047e-05	3.170085e+02	-3.163872e+02
3.235154238163601e-05	3.098817e+02	-3.092292e+02
3.235396768156269e-05	3.006725e+02	-2.999828e+02
3.235660384379699e-05	2.901134e+02	-2.893844e+02
3.235944978687532e-05	2.781023e+02	-2.773327e+02
3.236209364852002e-05	2.663862e+02	-2.655805e+02
3.236476074004940e-05	2.540317e+02	-2.531912e+02
3.236734575401115e-05	2.415753e+02	-2.407027e+02
3.236994544160502e-05	2.285935e+02	-2.276904e+02
3.237246440551930e-05	2.156091e+02	-2.146782e+02
3.237486490496281e-05	2.028952e+02	-2.019392e+02
3.237674677618191e-05	1.926925e+02	-1.917180e+02
3.237877022063402e-05	1.814906e+02	-1.804975e+02
3.238107165298224e-05	1.685071e+02	-1.674941e+02
3.238337031913171e-05	1.552840e+02	-1.542529e+02
3.238648403986875e-05	1.370079e+02	-1.359547e+02
3.239015630247671e-05	1.150102e+02	-1.139348e+02
3.239465418800678e-05	8.751736e+01	-8.642058e+01
3.240031531386474e-05	5.231720e+01	-5.120257e+01
3.240710265239304e-05	9.707831e+00	-8.586157e+00
3.241725864879158e-05	-5.336020e+01	5.446267e+01
3.243273108365410e-05	-1.464972e+02	1.475250e+02
3.243933693684398e-05	-1.834385e+02	1.844134e+02
3.245254864322374e-05	-2.489429e+02	2.497712e+02
3.246549000000000e-05	-3.060806e+02	3.067414e+02
3.246678413567762e-05	-3.106647e+02	3.113058e+02
3.246937240703287e-05	-3.193918e+02	3.199927e+02
3.247454894974338e-05	-3.358277e+02	3.363466e+02
3.247535121567305e-05	-3.381346e+02	3.386404e+02
3.247649389914833e-05	-3.412845e+02	3.417714e+02
3.247763658262360e-05	-3.443155e+02	3.447835e+02
3.247877926609888e-05	-3.472277e+02	3.476766e+02
3.247992194957416e-05	-3.500210e+02	3.504507e+02
3.248106463304944e-05	-3.526956e+02	3.531058e+02
3.248220731652472e-05	-3.552512e+02	3.556419e+02
3.248335000000000e-05	-3.576880e+02	3.580591e+02
3.248445953264944e-05	-3.599038e+02	3.602557e+02
3.248556906529890e-05	-3.620015e+02	3.623341e+02
3.248667859794834e-05	-3.639810e+02	3.642942e+02
3.248778813059779e-05	-3.658424e+02	3.661361e+02
3.248889766324723e-05	-3.675857e+02	3.678599e+02
3.249000719589669e-05	-3.692108e+02	3.694654e+02
3.249111672854613e-05	-3.707178e+02	3.709527e+02
3.249121892234279e-05	-3.708502e+02	3.710832e+02
3.249142330993611e-05	-3.711109e+02	3.713403e+02
3.249147440683444e-05	-3.711755e+02	3.714040e+02
3.249157660063110e-05	-3.713037e+02	3.715303e+02
3.249165011907751e-05	-3.713954e+02	3.716207e+02
3.249170092127431e-05	-3.714584e+02	3.716829e+02
3.249174179894642e-05	-3.715090e+02	3.717327e+02
3.249177981322564e-05	-3.715558e+02	3.717788e+02
3.249182276534966e-05	-3.716085e+02	3.718307e+02
3.249187440977427e-05	-3.716717e+02	3.718930e+02
3.249192526017934e-05	-3.717336e+02	3.719540e+02
3.249193457279814e-05	-3.717449e+02	3.719652e+02
3.249195319803573e-05	-3.717675e+02	3.719875e+02
3.249199044851092e-05	-3.718126e+02	3.720318e+02
3.249206494946128e-05	-3.719022e+02	3.721201e+02
3.249218230780993e-05	-3.720424e+02	3.722582e+02
3.249229902928701e-05	-3.721804e+02	3.723942e+02
3.249244513946150e-05	-3.723513e+02	3.725625e+02
3.249259825131315e-05	-3.725279e+02	3.727363e+02
3.249283857956801e-05	-3.727993e+02	3.730034e+02
3.249324333547495e-05	-3.732440e+02	3.734409e+02
3.249367121978484e-05	-3.736988e+02	3.738881e+02
3.249401951537540e-05	-3.740560e+02	3.742390e+02
3.249433127191798e-05	-3.743668e+02	3.745443e+02
3.249437110339905e-05	-3.744058e+02	3.745825e+02
3.249443641318959e-05	-3.744688e+02	3.746443e+02
3.249450974540176e-05	-3.745391e+02	3.747133e+02
3.249458125753958e-05	-3.746072e+02	3.747801e+02
3.249465721209578e-05	-3.746789e+02	3.748504e+02
3.249477570235367e-05	-3.747896e+02	3.749590e+02
3.249484479699332e-05	-3.748537e+02	3.750218e+02
3.249490920756257e-05	-3.749128e+02	3.750798e+02
3.249497408483519e-05	-3.749720e+02	3.751378e+02
3.249505261231702e-05	-3.750430e+02	3.752074e+02
3.249514737453869e-05	-3.751276e+02	3.752903e+02
3.249533689898205e-05	-3.752933e+02	3.754526e+02
3.249571594786876e-05	-3.756126e+02	3.757651e+02
3.249630558418852e-05	-3.760779e+02	3.762197e+02
3.249724201414442e-05	-3.767266e+02	3.768513e+02
3.249911487405621e-05	-3.777059e+02	3.777963e+02
3.250232827928840e-05	-3.786812e+02	3.787123e+02
3.250480814793493e-05	-3.787955e+02	3.787806e+02
3.250716069869164e-05	-3.782863e+02	3.782276e+02
3.250918142769868e-05	-3.773731e+02	3.772766e+02
3.251131484593042e-05	-3.758795e+02	3.757430e+02
3.251425721309139e-05	-3.730089e+02	3.728173e+02
3.251765009102756e-05	-3.686603e+02	3.684054e+02
3.252086217604558e-05	-3.637049e+02	3.633903e+02
3.252126262041532e-05	-3.630045e+02	3.626824e+02
3.252206350915480e-05	-3.614799e+02	3.611432e+02
3.252366528663377e-05	-3.583011e+02	3.579350e+02
3.252406573100351e-05	-3.574680e+02	3.570947e+02
3.252486661974299e-05	-3.557414e+02	3.553535e+02
3.252506684192786e-05	-3.553008e+02	3.549093e+02
3.252547980018415e-05	-3.543777e+02	3.539787e+02
3.252555488350348e-05	-3.542076e+02	3.538073e+02
3.252565499459591e-05	-3.539798e+02	3.535776e+02
3.252585521678078e-05	-3.535222e+02	3.531165e+02
3.252586147372406e-05	-3.535079e+02	3.531020e+02
3.252587398761061e-05	-3.534791e+02	3.530730e+02
3.252589901538372e-05	-3.534215e+02	3.530149e+02
3.252594907092994e-05	-3.533061e+02	3.528986e+02
3.252604918202237e-05	-3.530747e+02	3.526654e+02
3.252605809173104e-05	-3.530540e+02	3.526446e+02
3.252607591114837e-05	-3.530127e+02	3.526029e+02
3.252611154998303e-05	-3.529300e+02	3.525195e+02
3.252615779287799e-05	-3.528224e+02	3.524111e+02
3.252621714138017e-05	-3.526840e+02	3.522717e+02
3.252627831494460e-05	-3.525410e+02	3.521276e+02
3.252633076396416e-05	-3.524182e+02	3.520038e+02
3.252648853693956e-05	-3.520463e+02	3.516292e+02
3.252669890090675e-05	-3.515457e+02	3.511247e+02
3.252715907208499e-05	-3.504408e+02	3.500116e+02
3.252721166307679e-05	-3.503128e+02	3.498826e+02
3.252731684506039e-05	-3.500558e+02	3.496237e+02
3.252752720902758e-05	-3.495398e+02	3.491040e+02
3.252754552920851e-05	-3.494946e+02	3.490585e+02
3.252758216957035e-05	-3.494041e+02	3.489673e+02
3.252765545029405e-05	-3.492227e+02	3.487846e+02
3.252770595452778e-05	-3.490975e+02	3.486585e+02
3.252771368739271e-05	-3.490783e+02	3.486392e+02
3.252772915312258e-05	-3.490399e+02	3.486005e+02
3.252775275503527e-05	-3.489811e+02	3.485413e+02
3.252777761926964e-05	-3.489193e+02	3.484790e+02
3.252778908179716e-05	-3.488907e+02	3.484503e+02
3.252779650474854e-05	-3.488722e+02	3.484316e+02
3.252812368260690e-05	-3.480506e+02	3.476042e+02
3.252837055586643e-05	-3.474219e+02	3.469711e+02
3.252886430238550e-05	-3.461533e+02	3.456937e+02
3.252890811805195e-05	-3.460397e+02	3.455794e+02
3.252899574938486e-05	-3.458109e+02	3.453491e+02
3.252917101205068e-05	-3.453520e+02	3.448870e+02
3.252918656508109e-05	-3.453111e+02	3.448459e+02
3.252921767114193e-05	-3.452292e+02	3.447635e+02
3.252924963261357e-05	-3.451450e+02	3.446787e+02
3.252930935801343e-05	-3.449874e+02	3.445200e+02
3.252934554634058e-05	-3.448917e+02	3.444236e+02
3.252938173466773e-05	-3.447958e+02	3.443272e+02
3.252941792299488e-05	-3.446998e+02	3.442305e+02
3.252945411132204e-05	-3.446037e+02	3.441338e+02
3.252949029964919e-05	-3.445074e+02	3.440368e+02
3.252952648797634e-05	-3.444110e+02	3.439398e+02
3.252956267630349e-05	-3.443144e+02	3.438426e+02
3.252970179388578e-05	-3.439417e+02	3.434674e+02
3.252998002905036e-05	-3.431890e+02	3.427098e+02
3.253053649937951e-05	-3.416565e+02	3.411676e+02
3.253154887655815e-05	-3.387976e+02	3.382911e+02
3.253258097029179e-05	-3.358004e+02	3.352762e+02
3.253328554158011e-05	-3.336978e+02	3.331616e+02
3.253387195353079e-05	-3.319060e+02	3.313598e+02
3.253454300205573e-05	-3.298197e+02	3.292621e+02
3.253483319059602e-05	-3.289048e+02	3.283424e+02
3.253512768041391e-05	-3.279655e+02	3.273982e+02
3.253546217724283e-05	-3.268888e+02	3.263159e+02
3.253578625386834e-05	-3.258356e+02	3.252574e+02
3.253616388328859e-05	-3.245960e+02	3.240115e+02
3.253654714275395e-05	-3.233249e+02	3.227341e+02
3.253693599218977e-05	-3.220216e+02	3.214244e+02
3.253731775560140e-05	-3.207284e+02	3.201251e+02
3.253772994380220e-05	-3.193181e+02	3.187081e+02
3.253804776309663e-05	-3.182206e+02	3.176055e+02
3.253833706505172e-05	-3.172125e+02	3.165927e+02
3.253871197150977e-05	-3.158949e+02	3.152690e+02
3.253906569576572e-05	-3.146400e+02	3.140085e+02
3.253952712150847e-05	-3.129853e+02	3.123466e+02
3.254004907790835e-05	-3.110888e+02	3.104418e+02
3.254086198348910e-05	-3.080848e+02	3.074251e+02
3.254189115478969e-05	-3.041939e+02	3.035183e+02
3.254346401428764e-05	-2.980703e+02	2.973709e+02
3.254532891484814e-05	-2.905296e+02	2.898026e+02
3.254808111348149e-05	-2.789070e+02	2.781406e+02
3.255075725812772e-05	-2.670815e+02	2.662784e+02
3.255349555667198e-05	-2.544339e+02	2.535950e+02
3.255598345446926e-05	-2.424768e+02	2.416069e+02
3.255857598633640e-05	-2.295665e+02	2.286660e+02
3.256099706796176e-05	-2.171360e+02	2.162085e+02
3.256310567395402e-05	-2.060214e+02	2.050716e+02
3.256495950570937e-05	-1.960249e+02	1.950566e+02
3.256700914542980e-05	-1.847549e+02	1.837672e+02
3.256881340059380e-05	-1.746595e+02	1.736558e+02
3.257066663674814e-05	-1.641165e+02	1.630972e+02
3.257275563839054e-05	-1.520321e+02	1.509967e+02
3.257566016723641e-05	-1.349328e+02	1.338772e+02
3.257898841084346e-05	-1.149687e+02	1.138931e+02
3.258336782272255e-05	-8.820477e+01	8.710809e+01
3.258823869989519e-05	-5.794452e+01	5.683165e+01
3.259493134078667e-05	-1.590809e+01	1.478549e+01
3.260293564535008e-05	3.420092e+01	-3.531525e+01
3.261539109440160e-05	1.096046e+02	-1.106658e+02
3.263133334566463e-05	1.985031e+02	-1.994388e+02
3.264638799999999e-05	2.744572e+02	-2.752315e+02
3.264789346543353e-05	2.807397e+02	-2.814932e+02
3.265090439630060e-05	2.927539e+02	-2.934645e+02
3.265692625803474e-05	3.145923e+02	-3.152126e+02
3.266424800000000e-05	3.385756e+02	-3.390812e+02
3.266644452258957e-05	3.444159e+02	-3.448851e+02
3.267156974196525e-05	3.566269e+02	-3.570093e+02
3.267330865568200e-05	3.601837e+02	-3.605362e+02
3.267349169923113e-05	3.605398e+02	-3.608890e+02
3.267368588456729e-05	3.609151e+02	-3.612610e+02
3.267373443090133e-05	3.610083e+02	-3.613533e+02
3.267383152356942e-05	3.611938e+02	-3.615371e+02
3.267389360877430e-05	3.613120e+02	-3.616543e+02
3.267393816078509e-05	3.613966e+02	-3.617381e+02
3.267397931637933e-05	3.614745e+02	-3.618153e+02
3.267402866514334e-05	3.615677e+02	-3.619076e+02
3.267408203097241e-05	3.616683e+02	-3.620073e+02
3.267413262603771e-05	3.617634e+02	-3.621015e+02
